id,Pendapatan Keluarga,Jumlah Tanggungan dalam Keluarga,Pekerjaan Orang Tua/Wali,Pendidikan Orang Tua/Wali,Kepemilikan Aset,Lokasi Tempat Tinggal,Pengeluaran Bulanan Keluarga,Status Kepesertaan Program Bantuan Pemerintah,Riwayat Beasiswa atau Bantuan Pendidikan,Ayah Hidup?,Ibu Hidup?,Status Kepemilikan Tempat Tinggal,Jumlah (Perkiraan Harga Pasar) Kendaraan yang Dimiliki,Daya Listrik (Watt),Luas Tanah Rumah (m2),Luas Bangunan Rumah (m2),NJOP per Meter,Bahan Atap Rumah,Bahan Tembok Rumah,Bahan Lantai Rumah,Rerata Pengeluaran Listrik & Air per Bulan,Total Hutang,Cicilan Hutang per Bulan,Program Studi,Kota,Jalur Masuk,Golongan UKT
46147,"kurang dari Rp 1.000.000,-",1.0,Buruh,SLTA,Menumpang,Kabupaten Klaten ,250000.0,,Tidak,Hidup,Hidup,Menumpang,0.0,450.0,165.0,30.0,82000.0,Genting,"Anyaman bambu, semen plaster",Sebagian besar Semen Plester,25000.0,1000000.0,100000.0,Pendidikan Guru Sekolah Dasar,Kabupaten Klaten ,SNBT,2.0
90039,Rp 2.000.000 s.d. Rp 3.000.000,0.0,Buruh,SD/MI Sederajat,Milik Sendiri,Kabupaten Temanggung ,1000000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,,Milik Sendiri,1.0,450.0,179.0,100.0,160000.0,genting tanah,semen,semen,37500.0,0.0,0.0,Pendidikan Teknik Otomotif,Kabupaten Temanggung ,SNBP,5.0
110141,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Wiraswasta,SLTA,Milik Sendiri,Kab. Klaten,1500000.0,KIS/JKS/BPJS,KIPK,Hidup,Hidup,Milik Sendiri,70000000.0,900.0,380.0,150.0,160000.0,genting dan seng,batu bata,plester semen dan keramik,140000.0,0.0,0.0,Pendidikan Bahasa Inggris,Kab. Klaten,SNBT,0.0
110737,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Wiraswasta,SLTP,Kontrak,Kota Pekalongan,1000000.0,KIS/JKS/BPJS,KIPK,Hidup,Hidup,Kontrak,10000000.0,1300.0,350.0,100.0,0.0,Genting tanah,Bata,Ubin,160000.0,0.0,0.0,Pendidikan Tata Boga,Kota Pekalongan,SNBT,0.0
93218,lebih dari Rp 5.000.000,1.0,Pegawai Pemerintahan,MA,Milik Sendiri,Kabupaten Pati ,3500000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,105000000.0,1300.0,210.0,36.0,36000.0,Genting,Bata Merah,Kramik,900000.0,130000000.0,3360000.0,Teknik Informatika,Kabupaten Pati ,SNBT,7.0
107616,Rp 3.000.000 s.d. Rp 4.000.000,2.0,Wiraswasta,SLTA Sederajat,Milik Sendiri,Kab. Cilacap,2500000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,8000000.0,450.0,560.0,154.0,128000.0,Genteng,Bata,Keramik,120000.0,50000000.0,1521100.0,Geografi,Kab. Cilacap,SNBT,4.0
146418,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Buruh,SLTA,Menumpang,Kab. Sragen,1500000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Menumpang,5000000.0,900.0,1050.0,80.0,36000.0,Genting tanah liat,Batu Bata,"Keramik, dan lantai semen",175000.0,0.0,0.0,Fisika,Kab. Sragen,SNBP,4.0
104112,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Tidak Bekerja,MA,Milik Sendiri,Kab. Grobogan,500000.0,KIS/JKS/BPJS,KIPK,Hidup,Hidup,Milik Sendiri,10000000.0,450.0,108.0,54.0,0.0,Genting,Kayu papan,Tanah,20000.0,0.0,0.0,,Kab. Grobogan,SNBP,0.0
129519,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Wiraswasta,MA,Milik Sendiri,Kab. Blora,800000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,3500000.0,450.0,130.0,54.0,103000.0,Genting dari tanah liat,batako,bata,55000.0,0.0,0.0,Teknologi Pendidikan,Kab. Blora,SNBT,5.0
104879,Rp 1.000.000 s.d. Rp 2.000.000,0.0,Wiraswasta,SLTA,Menumpang,Kab. Sragen,657000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Menumpang,20000000.0,720.0,210.0,42.0,138390000.0,Seng,"Batu Bata, Triplek",Karpet,344841.0,0.0,0.0,Pendidikan Ekonomi,Kab. Sragen,SNBP,3.0
148078,lebih dari Rp 5.000.000,1.0,Pegawai Swasta,S-1/D4,Milik Sendiri,Kota Bekasi,1200000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,15000000.0,1300.0,84.0,50.0,118944000.0,Genteng,Bata merah,Keramik,200000.0,115000000.0,3400000.0,Teknik Sipil,Kota Bekasi,SNBT,6.0
47323,Rp 4.000.000 s.d. Rp 5.000.000,2.0,Pegawai Pemerintahan,D3/D-2,Milik Sendiri,Kabupaten Magelang ,800000.0,,Tidak Dapat,Hidup,Hidup,Milik Sendiri,13000000.0,1300.0,540.0,77.0,150000.0,genting,batu bata,keramik,200000.0,150000000.0,2900000.0,Geografi,Kabupaten Magelang ,SNBT,5.0
107053,"kurang dari Rp 1.000.000,-",2.0,Tidak Bekerja,Tidak Lulus SD,Menumpang,Kab. Temanggung,250000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Menumpang,23000000.0,360.0,139.0,56.0,285000.0,GENTING,BATU BATA,KRAMIK,30000.0,10.0,10.0,Ilmu Keolahragaan,Kab. Temanggung,SNBT,4.0
68750,Rp 2.000.000 s.d. Rp 3.000.000,2.0,Pegawai Pemerintahan,SMA,Menumpang,Kabupaten Kendal ,1500000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Menumpang,18000000.0,900.0,158.0,72.0,200000.0,Genteng tanah liat,Plester tembok dan cat rapi,Keramik,320238.0,0.0,,Pendidikan Guru Pendidikan Anak Usia Dini,Kabupaten Kendal ,SNBT,4.0
124887,Rp 1.000.000 s.d. Rp 2.000.000,0.0,Wiraswasta,SLTP Sederajat,Menumpang,Kab. Semarang,500000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Menumpang,3000000.0,450.0,5.0,5.0,400000.0,Genting,Semen,Keramik,55000.0,0.0,0.0,Pendidikan Bahasa dan Sastra Jawa,Kab. Semarang,SNBP,3.0
109207,lebih dari Rp 5.000.000,4.0,Tidak Bekerja,SLTA Sederajat,Kontrak,Kota Depok,5000000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Kontrak,80000000.0,2200.0,200.0,150.0,0.0,genteng,batu bata,keramik,1330000.0,15000000.0,2200000.0,Ilmu Hukum,Kota Depok,SNBT,6.0
126618,Rp 2.000.000 s.d. Rp 3.000.000,3.0,Petani,SLTA Sederajat,Menumpang,Kab. Lampung Tengah,300000.0,KIS/JKS/BPJS,KIPK,Hidup,Hidup,Menumpang,7000000.0,720.0,1225.0,11.0,25660.0,genteng,semen,semen,150000.0,20000000.0,1846000.0,Ilmu Hukum,Kab. Lampung Tengah,SNBT,0.0
93291,"kurang dari Rp 1.000.000,-",2.0,Tidak Bekerja,Tidak Lulus SD,Milik Sendiri,Kabupaten Pemalang ,300000.0,KIS/JKS/BPJS,KIPK,Meninggal,Hidup,Milik Sendiri,1.0,900.0,58.0,30.0,243000.0,GENTING TANAH LIAT,BATU BATA,KERAMIK,50000.0,0.0,0.0,Pendidikan Teknik Mesin,Kabupaten Pemalang ,SNBT,0.0
148080,lebih dari Rp 5.000.000,3.0,Tidak Bekerja,S1,Milik Sendiri,Kab. Bekasi,7300000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,86000000.0,2200.0,75.0,120.0,1147000.0,Genteng,Batu Bata,Keramik,700000.0,0.0,0.0,Ilmu Hukum,Kab. Bekasi,SNBT,5.0
124559,Rp 4.000.000 s.d. Rp 5.000.000,2.0,Pegawai Swasta,S-1/D4,Milik Sendiri,Kab. Jepara,2000000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,8000000.0,900.0,50.0,40.0,335000.0,Genting,Semen,Keramik,570000.0,5000000.0,1500000.0,Ilmu Hukum,Kab. Jepara,SNBP,4.0
150532,Rp 2.000.000 s.d. Rp 3.000.000,0.0,Buruh,SD/MI Sederajat,Menumpang,Kota Semarang,1200000.0,KIS/JKS/BPJS,KIPK,Hidup,Hidup,Menumpang,1.0,900.0,104.0,20.0,1573000.0,genting,batu bata,keramik,401500.0,0.0,0.0,Akuntansi,Kota Semarang,SNBT,0.0
129713,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Wiraswasta,SMP,Milik Sendiri,Kab. Ponorogo,1000000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,6000000.0,900.0,236.0,120.0,,Genteng beton,Batu bata,Keramik,270000.0,0.0,0.0,"Pendidikan Bahasa, Sastra Indonesia, dan Daerah",Kab. Ponorogo,SNBT,4.0
60786,lebih dari Rp 5.000.000,1.0,Pegawai Pemerintahan,SLTA Sederajat,Milik Sendiri,Kota Semarang ,4000000.0,,Tidak,Hidup,Hidup,Milik Sendiri,27000000.0,900.0,119.0,70.0,2176000.0,Genteng,Bata,Keramik,800000.0,10000000.0,500000.0,Pendidikan Tata Boga,Kota Semarang ,SNBP,4.0
95525,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Wiraswasta,SLTA,Menumpang,Kota Semarang ,1500000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Menumpang,36290000.0,1300.0,84.0,84.0,0.0,Genting tanah liat,Bata dan semen (porselen),Keramik,500000.0,0.0,0.0,Pendidikan Seni Rupa,Kota Semarang ,SNBT,4.0
81224,Rp 3.000.000 s.d. Rp 4.000.000,2.0,Pegawai Swasta,SLTA,Menumpang,Kabupaten Karanganyar ,1000000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Menumpang,15000000.0,900.0,104.0,104.0,27000.0,asbes,semen,keramik,200000.0,30000000.0,1000000.0,Geografi,Kabupaten Karanganyar ,SNBT,2.0
69713,Rp 1.000.000 s.d. Rp 2.000.000,2.0,Tidak Bekerja,D-3/D2,Menumpang,Kabupaten Tasikmalaya ,900000.0,KIS/JKS/BPJS,KIPK,Meninggal,Hidup,Menumpang,0.0,0.0,25.0,20.0,0.0,genting,semen,kramik,0.0,2000000.0,100000.0,Sastra Perancis,Kabupaten Tasikmalaya ,SNBT,0.0
47075,Rp 2.000.000 s.d. Rp 3.000.000,0.0,Wiraswasta,SLTP,Milik Sendiri,Kabupaten Grobogan ,750000.0,,Tidak Ada,Hidup,Hidup,Milik Sendiri,2500000.0,900.0,509.0,60.0,20000.0,Genteng,Bata ringan,Plester,240000.0,125000000.0,4597200.0,Sastra Jawa,Kabupaten Grobogan ,SNBT,5.0
150684,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Petani,SD/MI Sederajat,Milik Sendiri,Kab. Blora,600000.0,KIS/JKS/BPJS,KIPK,Hidup,Hidup,Milik Sendiri,7000000.0,450.0,188.0,48.0,36000.0,Genteng,Kayu,Keramik dan tanah,45000.0,0.0,0.0,Teknik Mesin,Kab. Blora,SNBT,0.0
123490,lebih dari Rp 5.000.000,2.0,Pegawai Swasta,SMA,Kontrak,Kota Tangerang,2500000.0,KIS/JKS/BPJS,KIPK,Hidup,Hidup,Kontrak,2500000.0,900.0,30.0,30.0,0.0,asbes,batako,keramik,220000.0,22000000.0,2216000.0,Pendidikan Seni Rupa,Kota Tangerang,SNBP,0.0
129731,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Buruh,SLTA Sederajat,Milik Sendiri,Kab. Sleman,1000000.0,KIS/JKS/BPJS,KIPK,Hidup,Hidup,Milik Sendiri,32535000.0,450.0,525.0,104.0,82000.0,Genting Tanah Liat,Batako,Semen,60000.0,56860000.0,1896500.0,Ilmu Hukum,Kab. Sleman,SNBT,0.0
147277,lebih dari Rp 5.000.000,0.0,Pegawai Swasta,SMA,Milik Sendiri,Kota Semarang,2500000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,56000000.0,900.0,65.0,65.0,3100000.0,Asbes,Batu bata,Keramik,470000.0,18322000.0,1178000.0,Teknik Kimia,Kota Semarang,SNBP,4.0
90446,"kurang dari Rp 1.000.000,-",1.0,Buruh,MTs,Milik Sendiri,Kabupaten Boyolali ,1.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,2.0,900.0,160.0,77.0,300.0,genting,tembok plester,kramik,80.0,0.0,0.0,Pendidikan Guru Sekolah Dasar,Kabupaten Boyolali ,SNBP,4.0
123635,Rp 4.000.000 s.d. Rp 5.000.000,1.0,Wiraswasta,SLTP Sederajat,Milik Sendiri,Kab. Magelang,2500000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,2.0,900.0,150.0,60.0,27000.0,Genteng,Semen dan Batu bata,Keramik,200000.0,0.0,0.0,Manajemen,Kab. Magelang,SNBP,4.0
123254,lebih dari Rp 5.000.000,1.0,Buruh,SLTA,Milik Sendiri,Kab. Semarang,2000000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,30000000.0,450.0,1980.0,60.0,64000.0,Genting,Batu bata,Keramik,40000.0,,0.0,Bimbingan dan Konseling,Kab. Semarang,SNBP,5.0
149135,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Pegawai Swasta,SLTA,Milik Sendiri,Kab. Semarang,1000000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,4000000.0,900.0,176.0,30.0,82000.0,Genting dan asbes,Bata,Semen (plester),120000.0,20000000.0,900000.0,Pendidikan Administrasi Perkantoran,Kab. Semarang,SNBT,4.0
82574,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Wiraswasta,MI,Milik Sendiri,Kabupaten Cilacap ,600000.0,KIS/JKS/BPJS,kipk,Hidup,Hidup,Milik Sendiri,5000000.0,450.0,676.0,49.0,27000.0,Genteng Tanah Liat,Kalsiboard,Tegel dan tanah,18000.0,0.0,0.0,Ekonomi Pembangunan,Kabupaten Cilacap ,SNBT,0.0
47890,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Pegawai Swasta,SMP,Milik Sendiri,Kabupaten Karanganyar ,2000000.0,,Tidak Dapat,Hidup,Hidup,Milik Sendiri,20000000.0,900.0,100.0,36.0,160000.0,Genting,Semen,plester,150000.0,0.0,0.0,Pendidikan Ekonomi,Kabupaten Karanganyar ,SNBT,4.0
123982,lebih dari Rp 5.000.000,0.0,Pegawai Pemerintahan,S1,Milik Sendiri,Kab. Tegal,2600000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,130000000.0,1300.0,88.0,88.0,1032000.0,Genting dan asbes,Batu bata,Keramik,300000.0,124060800.0,2584600.0,Ilmu Lingkungan,Kab. Tegal,SNBP,6.0
61100,Rp 1.000.000 s.d. Rp 2.000.000,2.0,Buruh,SLTP,Menumpang,Kabupaten Serang ,700000.0,,Tidak Ada,Hidup,Hidup,Menumpang,1500000.0,900.0,1750.0,108.0,27000.0,Genteng,Batu bata,Keramik dan semen,120000.0,0.0,0.0,Psikologi,Kabupaten Serang ,SNBP,3.0
106008,Rp 1.000.000 s.d. Rp 2.000.000,0.0,Tidak Bekerja,SD,Milik Sendiri,Kab. Batang,400000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,16500000.0,450.0,268.0,54.0,36000.0,Genting tanah liat,Batu bata dan semen,Plaster,10000.0,2000000.0,0.0,Pendidikan Biologi,Kab. Batang,SNBP,2.0
110753,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Petani,SLTA,Menumpang,Kab. Pati,1000000.0,KIS/JKS/BPJS,kipk,Hidup,Hidup,Menumpang,7000000.0,900.0,1038.0,35.0,20000.0,Genting tanah liat,Batu bata,"Batu bata, Keramik",140000.0,0.0,0.0,Pendidikan Ekonomi,Kab. Pati,SNBT,0.0
128882,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Pegawai Swasta,SMA,Milik Sendiri,Kab. Kudus,1250000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,18000000.0,450.0,253.0,54.0,48000.0,Genteng,Batu bata,Keramik,60.0,0.0,0.0,Pendidikan Teknik Otomotif,Kab. Kudus,SNBT,4.0
83077,"kurang dari Rp 1.000.000,-",,Tidak Bekerja,MI,Milik Sendiri,Kabupaten Pati ,500000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,32350000.0,240.0,193.0,115.0,14000.0,genting tanah liat dan kayu,semen dan batu bata,semen dan batu bata,27000.0,10000000.0,0.0,Pendidikan Kesejahteraan Keluarga,Kabupaten Pati ,SNBT,2.0
90443,Rp 1.000.000 s.d. Rp 2.000.000,0.0,Petani,SD,Milik Sendiri,Kabupaten Blora ,750000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,15000000.0,450.0,1711.0,63.0,48000.0,Genteng tanah liat,Kayu,Plester,30000.0,0.0,0.0,Pendidikan Bahasa Inggris,Kabupaten Blora ,SNBP,3.0
127750,Rp 3.000.000 s.d. Rp 4.000.000,0.0,Pegawai Pemerintahan,S1,Milik Sendiri,Kab. Blora,2500000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,20000000.0,450.0,180.0,141.0,48000.0,Genteng Tanah Liat,Kayu,Tegel dari Semen,250000.0,0.0,0.0,"Pendidikan Jasmani, Kesehatan, dan Rekreasi",Kab. Blora,SNBT,5.0
148885,lebih dari Rp 5.000.000,2.0,Pegawai Pemerintahan,MA,Menumpang,Kota Magelang,3000000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Menumpang,59000000.0,450.0,30.0,25.0,0.0,Genting,Batu bata,Keramik,190000.0,250000000.0,5600000.0,Kesehatan Masyarakat,Kota Magelang,SNBT,5.0
46879,lebih dari Rp 5.000.000,5.0,Pegawai Swasta,SLTA,Milik Sendiri,Kota Semarang ,2500000.0,,Tidak Ada,Hidup,Hidup,Milik Sendiri,15000000.0,1300.0,200.0,125.0,1722000.0,GENTENG,TEMBOK,UBIN,435000.0,0.0,0.0,Ekonomi Pembangunan,Kota Semarang ,SNBT,7.0
148539,lebih dari Rp 5.000.000,2.0,Pegawai Pemerintahan,S-2,Milik Sendiri,Kab. Banyumas,6500000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,100000000.0,2200.0,97.0,80.0,1147000.0,Genteng,Semen,Keramik,500000.0,300000000.0,8000000.0,Sastra Inggris,Kab. Banyumas,SNBT,7.0
145996,lebih dari Rp 5.000.000,0.0,Wiraswasta,SLTA,Milik Sendiri,Kab. Karawang,4500000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,274000000.0,900.0,60.0,30.0,537000.0,Plafon,batako,Keramik,389500.0,150000000.0,3244185.0,Teknik Arsitektur,Kab. Karawang,SNBP,7.0
45375,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Wiraswasta,SLTA Sederajat,Milik Sendiri,Kabupaten Grobogan ,1000000.0,,-,Hidup,Hidup,Milik Sendiri,7000000.0,900.0,209.0,52.0,21000.0,Genteng Tanah liat,Batu bata,Keramik,135000.0,5000000.0,575000.0,Teknik Informatika,Kabupaten Grobogan ,SNBT,3.0
47446,Rp 2.000.000 s.d. Rp 3.000.000,2.0,Wiraswasta,SLTA,Milik Sendiri,Kabupaten Lima Puluh Kota ,1000000.0,,Tidak Ada,Hidup,Hidup,Milik Sendiri,3000000.0,900.0,80.0,36.0,50000.0,seng,semen,semen,95000.0,30000000.0,800000.0,Ilmu Hukum,Kabupaten Lima Puluh Kota ,SNBT,2.0
124315,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Buruh,SLTP,Milik Sendiri,Kab. Semarang,800000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,3500000.0,900.0,131.0,54.0,48000.0,GENTENG,BATU BATA,KERAMIK,110000.0,0.0,0.0,Ilmu Lingkungan,Kab. Semarang,SNBP,3.0
92922,Rp 2.000.000 s.d. Rp 3.000.000,5.0,Pegawai Swasta,S-1/D4,Milik Sendiri,Kabupaten Cilacap ,3000000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,6000000.0,450.0,108.0,108.0,702000.0,"genteng, asbes, seng",tembok bata merah,"semen, keramik",140000.0,100000000.0,1500000.0,Teknik Mesin,Kabupaten Cilacap ,SNBT,4.0
108438,lebih dari Rp 5.000.000,1.0,Pegawai Pemerintahan,,Milik Sendiri,Kota Salatiga,4000000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,12000000.0,450.0,90.0,36.0,2147483647.0,Asbes,Batako,Keramik,120000.0,0.0,0.0,Pendidikan Teknik Otomotif,Kota Salatiga,SNBT,5.0
150327,Rp 3.000.000 s.d. Rp 4.000.000,0.0,Buruh,,Menumpang,Kota Semarang,800000.0,KIS/JKS/BPJS,KIPK,Hidup,Hidup,Menumpang,1.0,450.0,56.0,56.0,0.0,asbes,batu bata,keramik,30000.0,20000000.0,1200000.0,"Pendidikan Bahasa, Sastra Indonesia, dan Daerah",Kota Semarang,SNBT,0.0
67502,lebih dari Rp 5.000.000,2.0,Wiraswasta,MI,Milik Sendiri,Kabupaten Kendal ,2500000.0,KIS/JKS/BPJS,Tidak,Hidup,Hidup,Milik Sendiri,1.0,3500.0,278.0,90.0,48000.0,Genteng Tanah Liat,"Kayu, Dinding",Keramik,700000.0,0.0,800000.0,Pendidikan Teknik Bangunan,Kabupaten Kendal ,SNBT,5.0
107940,Rp 2.000.000 s.d. Rp 3.000.000,1.0,Buruh,SLTP,Milik Sendiri,Kota Semarang,1500000.0,KIS/JKS/BPJS,kipk,Hidup,Hidup,Milik Sendiri,3500000.0,900.0,1558.0,77.0,464000.0,Genteng,Batu bata,Keramik,230000.0,0.0,0.0,Fisika,Kota Semarang,SNBT,0.0
69490,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Buruh,SLTP,Milik Sendiri,Kabupaten Karanganyar ,750000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,2.0,450.0,90.0,69.0,64000.0,Genting,Plester,Keramik,50000.0,2000000.0,200000.0,Pendidikan Luar Sekolah,Kabupaten Karanganyar ,SNBT,3.0
60787,Rp 1.000.000 s.d. Rp 2.000.000,0.0,Buruh,Tidak Lulus SD,Milik Sendiri,Kota Semarang ,500000.0,,Tidak Ada,Hidup,Hidup,Milik Sendiri,4500000.0,0.0,2131.0,80.0,394000.0,Genting tanah liat,Batu bata,Keramik,175000.0,1500000.0,150000.0,Pendidikan Guru Sekolah Dasar,Kota Semarang ,SNBP,3.0
103769,"kurang dari Rp 1.000.000,-",1.0,Buruh,SD/MI Sederajat,Milik Sendiri,Kab. Tebo,400000.0,KIS/JKS/BPJS,kipk,Hidup,Hidup,Milik Sendiri,9000000.0,720.0,810.0,54.0,2450.0,Genting,Kayu,Semen plester,150000.0,5000000.0,250000.0,Geografi,Kab. Tebo,SNBP,0.0
148780,Rp 3.000.000 s.d. Rp 4.000.000,1.0,Pegawai Swasta,SLTA Sederajat,Milik Sendiri,Kab. Semarang,2000000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,8000000.0,900.0,82.0,60.0,1032.0,asbes,batu bata,keramik,170000.0,0.0,0.0,Fisika,Kab. Semarang,SNBT,4.0
83916,lebih dari Rp 5.000.000,1.0,Pegawai Swasta,SLTA Sederajat,Milik Sendiri,Kota Semarang ,3000000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,100000000.0,1300.0,98.0,35.0,1274000.0,GENTENG,BATUBATA,KERAMIK,700000.0,24000000.0,4040000.0,Pendidikan Ekonomi,Kota Semarang ,SNBT,7.0
93245,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Buruh,SLTP,Milik Sendiri,Kabupaten Jepara ,600000.0,KIS/JKS/BPJS,KIPK,Hidup,Hidup,Milik Sendiri,10000000.0,450.0,200.0,99.0,27000.0,Genteng tanah liat,Batu bata,Keramik,60000.0,0.0,0.0,Pendidikan Matematika,Kabupaten Jepara ,SNBT,0.0
96431,Rp 1.000.000 s.d. Rp 2.000.000,0.0,Tidak Bekerja,SMA,Milik Sendiri,Kabupaten Malang ,500000.0,KIS/JKS/BPJS,kipk,Hidup,Hidup,Milik Sendiri,5000000.0,900.0,475.0,120.0,17100.0,Seng,Semen,Keramik,230000.0,0.0,0.0,Sastra Inggris,Kabupaten Malang ,SNBT,0.0
148861,Rp 3.000.000 s.d. Rp 4.000.000,2.0,Pegawai Pemerintahan,D4,Milik Sendiri,Kab. Magelang,1060000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Milik Sendiri,12000000.0,900.0,166.0,54.0,1032000.0,Genting,Batu Bata,Keramik,202000.0,0.0,0.0,Kesehatan Masyarakat,Kab. Magelang,SNBT,4.0
76203,lebih dari Rp 5.000.000,1.0,Pegawai Swasta,S1/D-4,Milik Sendiri,Kota Cirebon ,2500000.0,KIS/JKS/BPJS,Tidak Ada,Hidup,Hidup,Milik Sendiri,40000000.0,1300.0,124.0,90.0,802000.0,Genting,Bata Merah,Keramik,469439.0,17626504.0,1680000.0,Kesehatan Masyarakat,Kota Cirebon ,SNBP,6.0
67796,lebih dari Rp 5.000.000,2.0,Pegawai Pemerintahan,MA,Milik Sendiri,Kota Semarang ,4000000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,118000000.0,900.0,84.0,42.0,916000.0,Asbes,,Keramik,308000.0,0.0,0.0,Teknik Sipil,Kota Semarang ,SNBT,4.0
107183,Rp 4.000.000 s.d. Rp 5.000.000,1.0,Pegawai Swasta,MA,Kontrak,Kab. Banyumas,800000.0,KIS/JKS/BPJS,Tidak Dapat,Hidup,Hidup,Kontrak,35000000.0,900.0,84.0,84.0,0.0,Genteng,"Batu Bata, Semen",Kramik,70000.0,21000000.0,700000.0,Pendidikan Luar Sekolah,Kab. Banyumas,SNBT,5.0
60945,Rp 1.000.000 s.d. Rp 2.000.000,0.0,Buruh,SD,Milik Sendiri,Kabupaten Rembang ,600000.0,,Tidak Dapat,Hidup,Hidup,Milik Sendiri,1.0,450.0,121.0,42.0,20000.0,genteng,bata,tegel,50000.0,0.0,0.0,Pendidikan Guru Pendidikan Anak Usia Dini,Kabupaten Rembang ,SNBP,4.0
109054,Rp 3.000.000 s.d. Rp 4.000.000,2.0,Tidak Bekerja,D3/D-2,Milik Sendiri,Kota Bekasi,2200000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Milik Sendiri,110000000.0,1300.0,96.0,126.0,2176000.0,Genteng,Bata/Batako,Keramik,695000.0,0.0,0.0,Manajemen,Kota Bekasi,SNBT,4.0
129471,Rp 1.000.000 s.d. Rp 2.000.000,1.0,Buruh,SD/MI Sederajat,Menumpang,Kab. Grobogan,2000000.0,KIS/JKS/BPJS,-,Hidup,Hidup,Menumpang,0.0,900.0,207.0,191.0,64000.0,Genting tanah,Batu bata,Keramik,230000.0,0.0,0.0,Pendidikan Ekonomi,Kab. Grobogan,SNBT,4.0
42772,"kurang dari Rp 1.000.000,-",3.0,Petani,SLTA Sederajat,Menumpang,Kabupaten Grobogan ,300000.0,,Tidak,Hidup,Hidup,Menumpang,5000000.0,450.0,200.0,50.0,14000.0,Genting tanah liat,kayu,tanah,25000.0,1250000.0,135000.0,Pendidikan Matematika,Kabupaten Grobogan ,SNBP,2.0
